"CD_MUNTY_REFNIS","CD_RES_SECTOR","SECTOR_NAME","COMMUNE"
42004,"42004A212","D'HOFSTEE","BUGGENHOUT"
42004,"42004A2PN","NIEUWSTAD-DRIEHUIZEN-VITSSTRAAT","BUGGENHOUT"
42004,"42004A30-","OPSTAL-DRIES","BUGGENHOUT"
42004,"42004A312","STENENSTRAAT","BUGGENHOUT"
42004,"42004A393","HOGE JAN","BUGGENHOUT"
42004,"42004A41-","KAMERSTRAAT","BUGGENHOUT"
42006,"42006A001","DENDERMONDE-CENTRUM","DENDERMONDE"
42006,"42006A011","SINT-PIETER EN PAULUS","DENDERMONDE"
42006,"42006A02-","STATIONSWIJK","DENDERMONDE"
42006,"42006A032","DENDERMONDE O.L.-VROUW","DENDERMONDE"
42006,"42006A042","SINT-EGIDIUS - GEVANGENIS","DENDERMONDE"
42006,"42006A109","KEUR","DENDERMONDE"
42006,"42006A191","ZEVEKOTE","DENDERMONDE"
42006,"42006A20-","BIJLOKE","DENDERMONDE"
42006,"42006A212","HET SCHIJF","DENDERMONDE"
42006,"42006A220","TER BREM","DENDERMONDE"
42006,"42006A290","SINT-ONOLFS POLDER","DENDERMONDE"
42006,"42006A2AJ","D'HOOI","DENDERMONDE"
42006,"42006B00-","APPELS-CENTRUM - 'T ZAND","DENDERMONDE"
42006,"42006B011","HAM","DENDERMONDE"
42006,"42006B022","HOOGTE - APPELSVEER","DENDERMONDE"
42006,"42006B09-","APPELS-VERSPREIDE BEWONING","DENDERMONDE"
42006,"42006C001","SINT-GILLISLAAN-WEST","DENDERMONDE"
42006,"42006C01-","SINT-GILLIS-CENTRUM-OOST","DENDERMONDE"
42006,"42006C02-","KLEIN PARIJS","DENDERMONDE"
42006,"42006C032","HERT","DENDERMONDE"
42006,"42006C042","SINT-GILLISLAAN-OOST","DENDERMONDE"
42006,"42006C091","D'EXTERS","DENDERMONDE"
42006,"42006C100","WASTIJNE","DENDERMONDE"
42006,"42006C11-","BOONWIJK","DENDERMONDE"
42006,"42006C18-","PERREVELD","DENDERMONDE"
42006,"42006C19-","OUD KLOOSTER-VERSPR. BEWONING","DENDERMONDE"
42006,"42006C20-","LUTTERZELE","DENDERMONDE"
42006,"42006C27-","HOOGVELD","DENDERMONDE"
42006,"42006C2AJ","BALEUNIS","DENDERMONDE"
42006,"42006D001","GREMBERGEN-DORP","DENDERMONDE"
42006,"42006D02-","GREMBERGEN-CENTRUM-NOORD","DENDERMONDE"
42006,"42006D032","GROOT-ZAND","DENDERMONDE"
42006,"42006D042","TER GEESTEN","DENDERMONDE"
42006,"42006D052","LOMEER","DENDERMONDE"
42006,"42006D091","GAUERS","DENDERMONDE"
42006,"42006D10-","HEKKENHOEK-KERN","DENDERMONDE"
42006,"42006D1AA","VIJFBUNDER HEKKESTRAAT KERN","DENDERMONDE"
42006,"42006D1PA","HEKKENHOEK VERSPR. BEWONING","DENDERMONDE"
42006,"42006D211","KLEIN ZAND","DENDERMONDE"
42006,"42006D222","GREMBERGEN - STATION","DENDERMONDE"
42006,"42006E001","BAASRODE-CENTRUM","DENDERMONDE"
42006,"42006E021","BROEKHOUT - KOUTER","DENDERMONDE"
42006,"42006E032","KOUTER","DENDERMONDE"
42006,"42006E042","BOOKMOLEN","DENDERMONDE"
42006,"42006E072","MEIRGAT","DENDERMONDE"
42006,"42006E08-","BAASRODE - VERSPREIDE BEWONING","DENDERMONDE"
42006,"42006E102","VLASSENBROEK","DENDERMONDE"
42006,"42006E191","VLASSENBROEKSE POLDER","DENDERMONDE"
42006,"42006E201","BRIEL","DENDERMONDE"
42006,"42006E303","HOF TEN RODE","DENDERMONDE"
42006,"42006F001","OUDEGEM-CENTRUM","DENDERMONDE"
42006,"42006F011","VARENBERG","DENDERMONDE"
42006,"42006F022","VARENBERG","DENDERMONDE"
42006,"42006F032","OUBURG","DENDERMONDE"
42006,"42006F073","OUDEGEM - INDUSTRIE","DENDERMONDE"
42006,"42006F08-","OUDEGEM - VERSPR. BEW.-ZUID","DENDERMONDE"
42006,"42006F09-","OUDEGEM - VERSPR. BEW.-NOORD","DENDERMONDE"
42006,"42006F11-","EGENEN","DENDERMONDE"
42006,"42006G00-","MESPELARE-KERN","DENDERMONDE"
42006,"42006G09-","MESPELARE-VERSPREIDE BEWONING","DENDERMONDE"
42006,"42006H00-","SCHOONAARDE-CENTRUM","DENDERMONDE"
42006,"42006H07-","INDUSTRIEZONE","DENDERMONDE"
42006,"42006H08-","SCHOONAARDE-VERSPR. BEW.-OOST","DENDERMONDE"
42006,"42006H09-","SCHOONAARDE VERSPR. BEW.-WEST","DENDERMONDE"
42008,"42008A001","HAMME-CENTRUM","HAMME"
42008,"42008A011","NOORDSTRAAT","HAMME"
42008,"42008A02-","DE LOYE","HAMME"
42008,"42008A032","KAPELLESTRAAT","HAMME"
42008,"42008A043","STATION","HAMME"
42008,"42008A052","BIEZESTRAAT","HAMME"
42008,"42008A072","ZWAARVELD - INDUSTRIE","HAMME"
42008,"42008A08-","BUNT","HAMME"
42008,"42008A091","ZUIBROEK","HAMME"
42008,"42008A10-","ZOGGE","HAMME"
42008,"42008A11-","MEERSTRAAT","HAMME"
42008,"42008A12-","MOERHEIDE","HAMME"
42008,"42008A19-","EKELBEKE - HOOIGAT - LIPPEVELD","HAMME"
42008,"42008A202","SINT-ANNA","HAMME"
42008,"42008A28-","RODENDRIES","HAMME"
42008,"42008A291","POLDERBROEK - HEIDE","HAMME"
42008,"42008A303","BROEKSTRAAT","HAMME"
42008,"42008A314","OOSTKOUTER","HAMME"
42008,"42008A325","DRIEGOTEN","HAMME"
42008,"42008A40-","'T HEET","HAMME"
42008,"42008A501","GEEM","HAMME"
42008,"42008A512","VLIERKOUTER","HAMME"
42008,"42008B001","MOERZEKE-KERN","HAMME"
42008,"42008B012","DE GEEST-HULST","HAMME"
42008,"42008B023","BOOTDIJK","HAMME"
42008,"42008B062","'T AKKERSHOOFD","HAMME"
42008,"42008B091","MOERZEKE-VERSPREIDE BEWONING","HAMME"
42008,"42008B101","KASTEL - KERN","HAMME"
42008,"42008B112","HOOG KASTEL","HAMME"
42008,"42008B19-","KASTEL-VERSPREIDE BEWONING","HAMME"
42010,"42010A001","LAARNE-CENTRUM","LAARNE"
42010,"42010A01-","STEENTJEN","LAARNE"
42010,"42010A02-","EEKHOEK","LAARNE"
42010,"42010A03-","ZAND","LAARNE"
42010,"42010A042","OOSTREM","LAARNE"
42010,"42010A053","KOUTER","LAARNE"
42010,"42010A082","MEERSKANT - HEIRWEG","LAARNE"
42010,"42010A0MA","KASTEELHOEK","LAARNE"
42010,"42010A0PA","BOTERHOEK","LAARNE"
42010,"42010A19-","RIVIERSTRAAT","LAARNE"
42010,"42010B001","KALKEN-DORP","LAARNE"
42010,"42010B012","KOUTER","LAARNE"
42010,"42010B023","KALKEN-CENTRUMWIJK","LAARNE"
42010,"42010B034","KRUISEN - SCHRIEK","LAARNE"
42010,"42010B08-","KALKEN-VERSPREIDE BEWONING","LAARNE"
42010,"42010B09-","KALKENSE MEERSEN","LAARNE"
42010,"42010B199","EESVELDE","LAARNE"
42010,"42010B21-","GRAVENBRIEL - BRUGSTRAAT","LAARNE"
42010,"42010B22-","ZOMERSTRAAT","LAARNE"
42010,"42010B23-","HUSSEVELDE","LAARNE"
42010,"42010B24-","BONTINKSTRAAT","LAARNE"
42011,"42011A001","LEBBEKE-CENTRUM","LEBBEKE"
42011,"42011A011","STATIONSWIJK","LEBBEKE"
42011,"42011A021","KAZERNEKENS","LEBBEKE"
42011,"42011A030","'T HOEKSKEN","LEBBEKE"
42011,"42011A042","WIJK KAPELLEKEN","LEBBEKE"
42011,"42011A052","HOF TER HERT","LEBBEKE"
42011,"42011A091","LEBBEKE-VERSPREIDE BEWONING","LEBBEKE"
42011,"42011A10-","HEIZIJDE","LEBBEKE"
42011,"42011A112","FORTSTRAAT","LEBBEKE"
42011,"42011A19-","OUDE GOD-POTAARDE -HEIDE","LEBBEKE"
42011,"42011A20-","MINNESTRAAT","LEBBEKE"
42011,"42011A212","FOCKELSTRAAT","LEBBEKE"
42011,"42011A223","BRABANTSE BEEK","LEBBEKE"
42011,"42011A291","KLEIN GENT - VLAAMSE STAAK","LEBBEKE"
42011,"42011A312","KLEI","LEBBEKE"
42011,"42011B00-","WIEZE-KERN","LEBBEKE"
42011,"42011B01-","ROYEN","LEBBEKE"
42011,"42011B09-","PASBEEK - HANAARDEN","LEBBEKE"
42011,"42011C001","DENDERBELLE-KERN","LEBBEKE"
42011,"42011C012","HOGE BRUG","LEBBEKE"
42011,"42011C08-","DRIES - FONTEINTJE","LEBBEKE"
42011,"42011C09-","BROEK","LEBBEKE"
42023,"42023A001","WAASMUNSTER-CENTRUM","WAASMUNSTER"
42023,"42023A01-","WAASMUNSTER-CENTRUM-WEST","WAASMUNSTER"
42023,"42023A022","STATIONSBUURT","WAASMUNSTER"
42023,"42023A032","WARESLAGE","WAASMUNSTER"
42023,"42023A063","PATOTTERIJ","WAASMUNSTER"
42023,"42023A081","DURMEVALLEI","WAASMUNSTER"
42023,"42023A091","BOUCHOUT","WAASMUNSTER"
42023,"42023A0PN","DEN HAM - TEN RIJEN","WAASMUNSTER"
42023,"42023A100","SOMBEKE-KERN","WAASMUNSTER"
42023,"42023A18-","SOMBEKE-VERSPREIDE BEWONING","WAASMUNSTER"
42023,"42023A200","RUITERKERN","WAASMUNSTER"
42023,"42023A21-","SCHRIJBERG","WAASMUNSTER"
42023,"42023A290","RUITER-VERSPREIDE BEWONING","WAASMUNSTER"
42023,"42023A39-","SINT-ANNA","WAASMUNSTER"
42023,"42023A41-","HEIDE","WAASMUNSTER"
42025,"42025A001","WETTEREN-CENTRUM","WETTEREN"
42025,"42025A011","WETTEREN-CENTRUM SCHELDEKAAI","WETTEREN"
42025,"42025A022","WETTEREN-CENTRUM - MOLENSTRAAT","WETTEREN"
42025,"42025A041","WARANDE","WETTEREN"
42025,"42025A050","JABEKE","WETTEREN"
42025,"42025A082","SPEELBOS","WETTEREN"
42025,"42025A091","AASAKKER","WETTEREN"
42025,"42025A100","OVERBEKE","WETTEREN"
42025,"42025A190","HERDERSKOEK","WETTEREN"
42025,"42025A201","OVERSCHELDE-CENTRUM","WETTEREN"
42025,"42025A21-","GRANSVELDE","WETTEREN"
42025,"42025A222","BEIRSTOPPEL","WETTEREN"
42025,"42025A232","DENDELDONKEN","WETTEREN"
42025,"42025A273","COOPPAL INDUSTRIE","WETTEREN"
42025,"42025A281","KLEIN GENT - EESVELDE","WETTEREN"
42025,"42025A29-","KASTER","WETTEREN"
42025,"42025A30-","EDE","WETTEREN"
42025,"42025A399","BASTENAKKERS - GAVERS","WETTEREN"
42025,"42025A40-","BOSKANT","WETTEREN"
42025,"42025A51-","ROOSBROEK","WETTEREN"
42025,"42025A601","KWATRECHT","WETTEREN"
42025,"42025A612","BOERGONDISCH KRUIS","WETTEREN"
42025,"42025A672","KWATRECHT INDUSTRIE","WETTEREN"
42025,"42025A6MA","POORTE","WETTEREN"
42025,"42025A6PA","VANTEGEM","WETTEREN"
42025,"42025A712","STATIEKOUTER","WETTEREN"
42025,"42025A72-","TIVOLI","WETTEREN"
42025,"42025A733","DIEPENBROEK","WETTEREN"
42025,"42025A742","MOLENAKKER","WETTEREN"
42025,"42025A75-","MOLENHOEK","WETTEREN"
42025,"42025A799","PEYZERSHOEK-AALBROEK","WETTEREN"
42025,"42025A80-","ASTRIDWIJK","WETTEREN"
42025,"42025A812","STATIEKOUTER","WETTEREN"
42025,"42025A821","STATION - GENTSE STEENWEG","WETTEREN"
42025,"42025B00-","MASSEMEN-KERN","WETTEREN"
42025,"42025B01-","'T STROP","WETTEREN"
42025,"42025B022","KORTENBOS","WETTEREN"
42025,"42025B083","MASSEMEM - BRUSSELSE STEENWEG","WETTEREN"
42025,"42025B0AA","MAELBROEK","WETTEREN"
42025,"42025B0PA","MASSEMEN VERSPREIDE BEWONING","WETTEREN"
42025,"42025C00-","WESTREM-KREN","WETTEREN"
42025,"42025C09-","WESTREM-VERSPREIDE BEWONING","WETTEREN"
42026,"42026A00-","WICHELEN-CENTRUM","WICHELEN"
42026,"42026A010","OUD DORP","WICHELEN"
42026,"42026A07-","WICHELEN - INDUSTRIEZONE","WICHELEN"
42026,"42026A080","MEIRBOS","WICHELEN"
42026,"42026A09-","PAARDENWEIDE","WICHELEN"
42026,"42026A19-","WICHELEN-VERSPR. BEWONING-ZUID","WICHELEN"
42026,"42026B00-","SERSKAMP - KERN","WICHELEN"
42026,"42026B01-","VIERWEGE","WICHELEN"
42026,"42026B09-","SERSKAMP - VERSPREIDE BEWONING","WICHELEN"
42026,"42026B19-","BOEYGEM-BILLEGEM","WICHELEN"
42026,"42026C001","SCHELLEBELLE-CENTRUM","WICHELEN"
42026,"42026C012","BELLEKOUTER","WICHELEN"
42026,"42026C023","PIJPOELSTRAAT","WICHELEN"
42026,"42026C081","ERTBURG","WICHELEN"
42026,"42026C082","BRUGSKEN","WICHELEN"
42026,"42026C090","AARD","WICHELEN"
42026,"42026C100","BRUINBEKE","WICHELEN"
42026,"42026C190","HOEK","WICHELEN"
42028,"42028A001","ZELE-CENTRUM","ZELE"
42028,"42028A01-","DENDERMONDEBAAN","ZELE"
42028,"42028A021","KOUTER-ZUID","ZELE"
42028,"42028A031","KOUTER-NOORD","ZELE"
42028,"42028A041","KLEINE KOUTER","ZELE"
42028,"42028A051","LOKERENBAAN","ZELE"
42028,"42028A072","ZELE STATION INDUSTRIE","ZELE"
42028,"42028A090","TUIMELAAR","ZELE"
42028,"42028A0AA","SCHRIJVERSWIJK","ZELE"
42028,"42028A0PA","AVERMAAT - VELDEKEN - HALFWEG","ZELE"
42028,"42028A10-","DURMEN","ZELE"
42028,"42028A11-","HANSEVELDE","ZELE"
42028,"42028A1PN","E17","ZELE"
42028,"42028A1PP","LANGEVELDE","ZELE"
42028,"42028A202","HEIKANT-KERN","ZELE"
42028,"42028A212","VLASGAARD","ZELE"
42028,"42028A222","GENTSESTEENWEG","ZELE"
42028,"42028A2PN","BOS - BOOKHAMERS","ZELE"
42028,"42028A302","VRIJHEIDSBOOM","ZELE"
42028,"42028A312","TUINWIJK","ZELE"
42028,"42028A412","B-V. ACKERWIJK","ZELE"
42028,"42028A432","SOCIALE VERKAVELING","ZELE"
43002,"43002A001","ASSENEDE-CENTRUM","ASSENEDE"
43002,"43002A01-","SASDIJKSTRAAT - STAAKSTRAAT","ASSENEDE"
43002,"43002A020","TRIESTSTRAAAT - ZELZATESTRAAT KLOOSTERSTRAAT","ASSENEDE"
43002,"43002A032","WATERTOREN","ASSENEDE"
43002,"43002A080","ZAND","ASSENEDE"
43002,"43002A09-","ASSENEDE - POLDER","ASSENEDE"
43002,"43002B000","OOSTEEKLO-CENTRUM","ASSENEDE"
43002,"43002B090","OOSTEEKLO-VERSPREIDE BEWONING","ASSENEDE"
43002,"43002C000","BASSEVELDE-CENTRUM","ASSENEDE"
43002,"43002C090","VENT - HASSELTSTRAAT","ASSENEDE"
43002,"43002C11-","KERZELAAR","ASSENEDE"
43002,"43002C20-","LANDSDIJK-KERN","ASSENEDE"
43002,"43002C29-","VOGELZANG","ASSENEDE"
43002,"43002D00-","BOEKHOUTE-CENTRUM","ASSENEDE"
43002,"43002D082","BOEKHOUTE - POLDER","ASSENEDE"
43002,"43002D091","BOEKHOUTE-VERSPREIDE BEWONING","ASSENEDE"
43002,"43002D11-","SCHARE","ASSENEDE"
43005,"43005A00-","EEKLO-CENTRUM","EEKLO"
43005,"43005A01-","KERKSTRAAT - ROZE","EEKLO"
43005,"43005A022","LEKESTRAAT - SCHAPERIJ","EEKLO"
43005,"43005A03-","ZUIDMOERSTRAAT-GENTSESTEENWEG","EEKLO"
43005,"43005A041","MOEIE","EEKLO"
43005,"43005A050","MOLENSTRAAT","EEKLO"
43005,"43005A072","NIJVERHEIDSKAAI","EEKLO"
43005,"43005A081","EEKLO-VERSPR. BEWONING - NOORD","EEKLO"
43005,"43005A091","OOSTVELD - MAGERMANSDREEF","EEKLO"
43005,"43005A101","BALGERHOEK","EEKLO"
43005,"43005A172","KUNSTDAL","EEKLO"
43005,"43005A18-","STEENTJES","EEKLO"
43005,"43005A19-","BOTERHOEK","EEKLO"
43005,"43005A282","ALTONA","EEKLO"
43005,"43005A292","HOEVE - LEEN","EEKLO"
43005,"43005A303","GALGENAKKER","EEKLO"
43005,"43005A31-","WARME LANDEN","EEKLO"
43005,"43005A32-","ST-JANSDREEF","EEKLO"
43005,"43005A374","NIEUWENDORP - INDUSTRIEBAAN","EEKLO"
43005,"43005A401","GEMEENTEHUIS - KERKESTEE","EEKLO"
43005,"43005A412","ZANDVLEUGE","EEKLO"
43007,"43007A001","KAPRIJKE-CENTRUM","KAPRIJKE"
43007,"43007A012","OUDE MOLEN","KAPRIJKE"
43007,"43007A09-","KAPRIJKE-VERSPREIDE BEWONING","KAPRIJKE"
43007,"43007A10-","BENTILLE","KAPRIJKE"
43007,"43007B00-","LEMBEKE-KERN","KAPRIJKE"
43007,"43007B022","WARANDE","KAPRIJKE"
43007,"43007B091","LEMBEKE - VERSPREIDE BEWONING","KAPRIJKE"
43007,"43007B113","SCHEUTBOS","KAPRIJKE"
43010,"4301010PQ","ZOETENDALE","MALDEGEM"
43010,"43010A001","MALDEGEM - CENTRUM","MALDEGEM"
43010,"43010A01-","HET RAD","MALDEGEM"
43010,"43010A021","KATTENHOEK - SPEIESTRAAT","MALDEGEM"
43010,"43010A03-","ROKALSEIDE","MALDEGEM"
43010,"43010A053","ST-ANNAPARK - MOLENTJE","MALDEGEM"
43010,"43010A073","EELVELDE","MALDEGEM"
43010,"43010A08-","VELDHOEK - VOSSENHOL - KLEIN BURKEL","MALDEGEM"
43010,"43010A091","BROEKHUIZE - WARMESTRAAT","MALDEGEM"
43010,"43010A092","VAKE - NOORTEM - BUTSEWERVE","MALDEGEM"
43010,"43010A101","KLEIT-KERN","MALDEGEM"
43010,"43010A112","KLEIT - LIEVE-VROUWDREEF","MALDEGEM"
43010,"43010A19-","GROOT BURKEL - PAPINGLO - DEN DOORN - PRINSEVELD","MALDEGEM"
43010,"43010A201","DONK","MALDEGEM"
43010,"43010A212","DE KROON","MALDEGEM"
43010,"43010A29-","BREZENDE - EIBEY - TAFFELAERS","MALDEGEM"
43010,"43010A30-","STROBRUGGE","MALDEGEM"
43010,"43010A39-","MOERHUIZE","MALDEGEM"
43010,"43010A402","WESTEINDE - BOGAARDE","MALDEGEM"
43010,"43010A413","REESINGE - BRUGSESTEENWEG","MALDEGEM"
43010,"43010A422","BOGAARDE","MALDEGEM"
43010,"43010A430","AKKERS","MALDEGEM"
43010,"43010A444","BUURTSTRAAT","MALDEGEM"
43010,"43010B00-","MIDDELBURG-CENTRUM","MALDEGEM"
43010,"43010B09-","MIDDELBURG-VERSPREIDE BEWONING","MALDEGEM"
43010,"43010B11-","FORTUIN","MALDEGEM"
43010,"43010C00-","ADEGEM - CENTRUM","MALDEGEM"
43010,"43010C011","OUDE STAATSBAAN","MALDEGEM"
43010,"43010C022","LOSKAAI","MALDEGEM"
43010,"43010C03-","STAATSBAAN","MALDEGEM"
43010,"43010C040","MOERWEGE","MALDEGEM"
43010,"43010C052","TE PRAAT","MALDEGEM"
43010,"43010C073","EELVELDE","MALDEGEM"
43010,"43010C081","ADEGEM - VERSPR. BEW. - ZUID","MALDEGEM"
43010,"43010C090","CELIEPLAS","MALDEGEM"
43010,"43010C10-","KRUISKEN","MALDEGEM"
43010,"43010C114","VERBRANDEN BOS","MALDEGEM"
43010,"43010C191","KRUIPUIT - VELDEKENS","MALDEGEM"
43014,"43014A00-","SINT-LAUREINS-CENTRUM","SINT-LAUREINS"
43014,"43014A08-","MOERSHOOFDE","SINT-LAUREINS"
43014,"43014A09-","SINT-LAUREINS-VERSPR. BEWONING","SINT-LAUREINS"
43014,"43014A19-","CELIEBRUG","SINT-LAUREINS"
43014,"43014B00-","SINT-MARGRIETE - KERN","SINT-LAUREINS"
43014,"43014B09-","SINT-MARGRIETE - POLDER","SINT-LAUREINS"
43014,"43014B19-","KREKENGEBIED","SINT-LAUREINS"
43014,"43014C002","SINT-JAN-IN-EREMO - DORP","SINT-LAUREINS"
43014,"43014C091","SINT-JAN","SINT-LAUREINS"
43014,"43014C10-","BENTILLE","SINT-LAUREINS"
43014,"43014D00-","WATERLAND-OUDEMAN-KERN","SINT-LAUREINS"
43014,"43014D09-","WATERLAND-OUDEMAN-VERSPR. BEW.","SINT-LAUREINS"
43014,"43014E000","WATERVLIET - CENTRUM","SINT-LAUREINS"
43014,"43014E090","BUITEN","SINT-LAUREINS"
43014,"43014E11-","LINDE","SINT-LAUREINS"
43018,"43018A001","ZELZATE - GROTE MARKT","ZELZATE"
43018,"43018A012","ZELZATE - CENTRUM","ZELZATE"
43018,"43018A020","TUSSEN OUD EN NIEUW KANAAL","ZELZATE"
43018,"43018A033","HENDEKEN","ZELZATE"
43018,"43018A044","BLOEMENBOS","ZELZATE"
43018,"43018A052","MOLENSTUKKEN","ZELZATE"
43018,"43018A073","KARNEMELKPOLDER","ZELZATE"
43018,"43018A081","ZELZATE - VERSPREIDE BEWONING BUITEN INDUSTRIEWEG","ZELZATE"
43018,"43018A101","SINT-ANTONIUS","ZELZATE"
43018,"43018A111","KLEIN RUSLAND","ZELZATE"
43018,"43018A12-","DE KATTE","ZELZATE"
43018,"43018A13-","VOGELZANG","ZELZATE"
43018,"43018A142","DEBBAUTSHOEK","ZELZATE"
43018,"43018A172","INDUSTRIEZONE","ZELZATE"
43018,"43018A19-","CALLEMANSPUTTE - DENDERDREEF","ZELZATE"
43018,"43018A219","HEIDE","ZELZATE"
43018,"43018A312","FORTJE","ZELZATE"
44001,"44001A001","AALTER-CENTRUM","AALTER"
44001,"44001A01-","AALTER - STATION","AALTER"
44001,"44001A022","KESTELSTRAAT","AALTER"
44001,"44001A03-","KRANEPOEL","AALTER"
44001,"44001A04-","GANZENPLAS","AALTER"
44001,"44001A052","HOUTEM","AALTER"
44001,"44001A07-","AALTER - INDUSTRIEZONE","AALTER"
44001,"44001A081","HAGELAND","AALTER"
44001,"44001A091","OOSTMOLEN-ZUID - VERSPR. BEW.","AALTER"
44001,"44001A10-","MARIA-AALTER-KERN","AALTER"
44001,"44001A11-","MARIA-AALTER - STATION","AALTER"
44001,"44001A18-","SCHUURLO","AALTER"
44001,"44001A19-","VAANDERS","AALTER"
44001,"44001A212","STALPUT","AALTER"
44001,"44001A282","BIESEM -KATTEWEGEL","AALTER"
44001,"44001A291","NIEUWENDAM - MANEWAARDE","AALTER"
44001,"44001A30-","AALTERBRUG","AALTER"
44001,"44001A39-","OOSTMOLEN-NOORD - DOORN","AALTER"
44001,"44001B000","BELLEM - CENTRUM","AALTER"
44001,"44001B01-","BRUGGEWIJK","AALTER"
44001,"44001B080","KANAAL-ZUID - VERSPR. BEWONING","AALTER"
44001,"44001B09-","KANAAL-NOORD - VERSPR. BEW.","AALTER"
44001,"44001C000","LOTENHULLE-CENTRUM","AALTER"
44001,"44001C090","LOTENHULLE-VERSPREIDE BEWONING","AALTER"
44001,"44001D00-","POEKE-KERN","AALTER"
44001,"44001D09-","POEKE-VERSPREIDE BEWONING","AALTER"
44011,"44011A000","MARKT - TOLPOORTSTRAAT - KNOK","DEINZE"
44011,"44011A01-","PETER-BENOITLAAN","DEINZE"
44011,"44011A02-","HULHAGE","DEINZE"
44011,"44011A03-","OUDE BRUGSE POORT","DEINZE"
44011,"44011A04-","DEINZEKOUTER","DEINZE"
44011,"44011A062","BRIELMEERSEN","DEINZE"
44011,"44011A07-","DEINZE - INDUSTRIE I EN II","DEINZE"
44011,"44011A08-","OUDE LEIE","DEINZE"
44011,"44011A091","JERUZALEM-SCHAVE","DEINZE"
44011,"44011B000","ASTENE-CENTRUM","DEINZE"
44011,"44011B012","LEIEHOEK","DEINZE"
44011,"44011B022","CASSELRIJ","DEINZE"
44011,"44011B033","BEEKSTRAAT","DEINZE"
44011,"44011B081","VOSSELAREPUT","DEINZE"
44011,"44011B091","ASTENE - VERSPREIDE BEWONING","DEINZE"
44011,"44011B11-","GAMPELAERE","DEINZE"
44011,"44011C000","KOUTERKEN","DEINZE"
44011,"44011C01-","DRIES","DEINZE"
44011,"44011C02-","OOSTKOUTER","DEINZE"
44011,"44011C030","MOLENHOEK - SINT-HUBERT","DEINZE"
44011,"44011C05-","GENTSESTEENWEG","DEINZE"
44011,"44011C07-","PETEGEM - INDUSTRIETERREIN","DEINZE"
44011,"44011C083","TICHELBEEK","DEINZE"
44011,"44011C0AA","RIJBROEKEN","DEINZE"
44011,"44011C0PA","KATTEBEEK","DEINZE"
44011,"44011C172","KANEWEG - INDUSTRIE","DEINZE"
44011,"44011D00-","ZEVEREN-KERN","DEINZE"
44011,"44011D09-","ZEVEREN - VERSPREIDE BEWONING","DEINZE"
44011,"44011E00-","GRAMMENE-KERN","DEINZE"
44011,"44011E012","PANNE","DEINZE"
44011,"44011E091","VONDELBEEK","DEINZE"
44011,"44011F00-","GOTTEM-KERN","DEINZE"
44011,"44011F099","GOTTEM - VERSPREIDE BEWONING","DEINZE"
44011,"44011G00-","WONTERGEM-KERN","DEINZE"
44011,"44011G09-","WONTERGEM-VERSPREIDE BEWONING","DEINZE"
44011,"44011H00-","VINKT-KERN","DEINZE"
44011,"44011H012","VINKT - SCHOOLGEBOUWEN","DEINZE"
44011,"44011H091","VINKT - VERSPREIDE BEWONING","DEINZE"
44011,"44011J000","MEIGEM-KERN","DEINZE"
44011,"44011J09-","MEIGEM - VERSPREIDE BEWONING","DEINZE"
44011,"44011K000","MARIA-LEERNE-CENTRUM","DEINZE"
44011,"44011K012","RAASBOOM","DEINZE"
44011,"44011K08-","OOIDONK","DEINZE"
44011,"44011K091","MARIA-LEERNE - VERSPR. BEW.","DEINZE"
44011,"44011K100","BACHTE - KERN","DEINZE"
44011,"44011K172","KAANDELBEEK - INDUSTRIETERREIN","DEINZE"
44011,"44011K183","REKKELINGE","DEINZE"
44011,"44011K191","BACHTE - VERSPREIDE BEWONING","DEINZE"
44011,"44011L000","SINT-MARTENS-LEERNE-KERN","DEINZE"
44011,"44011L08-","OVERLEIE","DEINZE"
44011,"44011L090","ST.-MARTENS-LEERNE VERSPR.BEW.","DEINZE"
44012,"44012A00-","DE PINTE-DORP","DE PINTE"
44012,"44012A011","DE PINTE-CENTRUM","DE PINTE"
44012,"44012A022","'T KRUISKE","DE PINTE"
44012,"44012A033","BOMMELSHOEK","DE PINTE"
44012,"44012A042","LANGEVELD","DE PINTE"
44012,"44012A091","ROSDAM","DE PINTE"
44012,"44012A0AA","KANNE","DE PINTE"
44012,"44012A0PA","ZWARTE GAT","DE PINTE"
44012,"44012B00-","ZEVERGEM-CENTRUM","DE PINTE"
44012,"44012B01-","BEER","DE PINTE"
44012,"44012B022","TOUTEFALS","DE PINTE"
44012,"44012B081","ZEVERGEM-VERSPREIDE BEWONING","DE PINTE"
44012,"44012B09-","SCHELDEMEERSEN","DE PINTE"
44012,"44012B092","SCHELDEMEANDERS","DE PINTE"
44012,"44012B093","SCHELDEMEANDERS","DE PINTE"
44012,"44012B10-","KLOSSE","DE PINTE"
44012,"44012B28-","COUPURE","DE PINTE"
44013,"44013A00-","DESTELBERGEN-DORP","DESTELBERGEN"
44013,"44013A011","BORREMS","DESTELBERGEN"
44013,"44013A022","RAMEN","DESTELBERGEN"
44013,"44013A033","HUL","DESTELBERGEN"
44013,"44013A042","DE DAM - VISSERSHOEK","DESTELBERGEN"
44013,"44013A08-","ZEVENSTERRE - KOUTER","DESTELBERGEN"
44013,"44013A09-","BERGENMEERSEN","DESTELBERGEN"
44013,"44013A10-","HAENHOUT","DESTELBERGEN"
